Recipe Urls,recipeName,ingredients
https://www.foodnetwork.com/recipes/giada-de-laurentiis/sin-city-cookies-3065886,Sin City Cookies,"['3 cups bread flour', '1 teaspoon baking powder', '1/2 teaspoon baking soda', '1/2 teaspoon kosher salt', '1 cup unsalted butter, chilled and cubed', '1 cup light brown sugar', '1 cup granulated sugar', '2 eggs, chilled', '2 teaspoons pure vanilla extract', '1 cup bittersweet chocolate chips', '1/2 cup semisweet chocolate chips']"
https://www.foodnetwork.com/recipes/sin-city-dirty-chips-1961963,Sin City Dirty Chips,"['8 ounces kettle cooked potato chips', '8 ounces leftover or store-bought barbeque pulled pork', '8 ounces Jalapeno Hollandaise Sauce, recipe follows', '4 ounces Mexican Cotija cheese', '1 ounce fresh cilantro leaves, chopped', '2 sticks butter', '4 egg yolks', '2 tablespoons champagne vinegar', '1 teaspoon fresh lime juice', '1 small fire-roasted jalapeno, chopped', 'Pinch cumin', 'Pinch kosher salt']"
https://www.foodnetwork.com/recipes/sinful-forbidden-dancing-recipe-2121661,Sinful Forbidden Dancing,"['1 pound (or as needed for pan) sugar, caramelized and poured 2-inches deep into a large saute pan', '12 (8-ounce) cans sweetened condensed milk', '12 (8-ounce) cans evaporated milk', '72 egg yolks', '5 ounces pure vanilla extract', '4 Tahitian vanilla beans', '1 ounce lime juice', '4 shots coffee', '4 espresso shots', '2 (2-pound) boxes butter cake mix', '1 1/2 pounds unsalted butter', '1 box powdered sugar', '8 pounds whipped cream cheese', '6 whole eggs', '6 ounces unsalted butter, melted', '4 pounds chocolate, melted', '4 ounces pure vanilla extract', '50 raspberries, cut in 1/2', '100 edible orchid leaves', '8 pounds melted chocolate', '6 cups heavy cream', '1/2 gallon heavy cream', '3/4 box powdered sugar', '3 ounces pure vanilla extract', '3/4 pound white sugar', '3/4 pound brown sugar', '1/4 pound butter', '2 ounces banana liqueur', '2 ounces brandy', '1/2 cup cream', '1/2 pound macadamia nuts', '1/2 pound walnuts', 'Raspberries and edible orchid leaves, for garnish']"
https://www.foodnetwork.com/recipes/singang-8734302,Singang,"['2 1/2 ounces\xa0wet tamarind paste', '3 ounces\xa0shallot', '1 1/2 ounces\xa0garlic', '1 1/2 ounces\xa0fresh ginger', '1 ounce fresh galangal', '1 ounce chopped fresh lemongrass', '1/2 ounce\xa0raw candlenuts or raw macadamias', '1 tablespoon ground\xa0coriander', '1/2 tablespoon white pepper', '1 teaspoon ground turmeric', '1/2 cup\xa0coconut oil', 'Four 7-ounce cod fillets, skinless\xa0', '24 raw medium tail-on\xa0shrimp, peeled and deveined', '3 1/2 ounces\xa0sliced red pepper', '3 1/2 ounces\xa0sliced yellow onion', '6 tablespoons\xa0sugar', '4 tablespoons gluten-free chicken base, or to taste\xa0', '12 cherry tomatoes, halved', '2 scallions, cut into 1/4-inch pieces\xa0', '8 good sprigs Thai basil\xa0', 'Store-bought Asian fried red onions, for topping']"
https://www.foodnetwork.com/recipes/singapore-chile-prawns-recipe-1941893,Singapore Chile Prawns,"['1 cup water', '5 tablespoons tomato catsup', '1 1/2 to 3 tablespoons sugar, or to taste', '1 1/2 teaspoons corn flour', '1 teaspoon pounded brown preserved soya beans or dark miso (optional)', '1/4 teaspoons salt', '1 pound large, whole prawns (unshelled)', '3 tablespoons vegetable oil', '8 cloves garlic, roughly chopped', '8 fresh red chiles, roughly chopped', '1 egg', '2 scallions, cut into finger lengths', '1 teaspoon freshly squeezed lime or lemon juice', '1 small bunch cilantro, cut into 1-inch long pieces', 'Serving Suggestions: loaf of French bread']"
https://www.foodnetwork.com/recipes/singapore-curried-noodles-recipe-1913007,Singapore Curried Noodles,"['16 ounces egg noodles', '2 eggs', 'Salt and pepper', '2 tablespoons cooking oil', '4 ounces rock shrimp', '2 teaspoons sliced garlic', '2 fresh chiles, minced', '3 tablespoons curry powder', '4 ounces calamari, cut into 1/2-inch rings', '4 ounces tofu, medium dice', '1/2 cup shredded Napa cabbage', '1/4 cup bean sprouts', '2 scallions, sliced', '3 tablespoons soy sauce', '1 bunch cilantro, chopped (reserve 4 sprigs for garnish)', '2 limes']"
https://www.foodnetwork.com/recipes/food-network-kitchen/singapore-fried-rice-5349498,Singapore Fried Rice,"['2 tablespoons vegetable oil', '1 large egg, beaten', '1/2 pound ground pork', 'Kosher salt', '1/2 cup diced red bell pepper', '1/4 cup shredded carrot', '1/4 cup diced red onion', '2 teaspoons Asian fish sauce', '1 teaspoon curry powder', '1 teaspoon minced garlic', '1 teaspoon finely grated fresh ginger', '3 cups cold cooked long grain white rice', '2 tablespoons chopped fresh cilantro']"
https://www.foodnetwork.com/recipes/food-network-kitchen/singapore-mei-fun-13640490,Singapore Mei Fun,"['7 ounces dried vermicelli rice noodles or thin rice noodles', '5 tablespoons vegetable oil', '3 ounces boneless, skinless chicken breast, cut into 1/4-inch strips', '1 1/2 teaspoons sugar', 'Kosher salt', '1/2 teaspoon cornstarch', '1 tablespoon plus 1 teaspoon curry powder, such as S&B (see Cook’s Note)', '1 tablespoon oyster sauce', '1 teaspoon low-sodium soy sauce', '2 large eggs', '12 large peeled and deveined shrimp (about 8 ounces), cut in half horizontally (see Cook’s Note)', '4 ounces char siu (Chinese roast pork), cut into 1/4-inch strips', '1 small yellow onion, halved and cut into 1/4-inch slices', '3 cloves garlic, minced', '1/2 medium red bell pepper, thinly sliced', '1/2 medium green bell pepper, thinly sliced', '1/2 medium head napa cabbage (about 1 1/2 pounds), core discarded, thinly sliced', '2 cups bean sprouts (about 4 ounces)', '2 scallions, cut into 1-inch pieces']"
https://www.foodnetwork.com/recipes/food-network-kitchen/singapore-noodles-with-tofu-3721444,Singapore Noodles with Tofu,"['8 ounces thin rice noodles', '1/4 cup vegetable oil', '1 14-ounce package firm tofu, cut into 1/2-inch cubes', 'Kosher salt', '4 scallions, cut into 2-inch pieces', '2 stalks celery, thinly sliced', '1 red bell pepper, thinly sliced', '2 tablespoons Madras curry powder', '3 tablespoons soy sauce', '1/2 cup low-sodium chicken or vegetable broth', 'Juice of 1/2 lime, plus wedges for serving', '1 cup mung bean sprouts']"
https://www.foodnetwork.com/recipes/robin-miller/singapore-pork-satay-with-lemon-curry-rice-recipe-1947506,Singapore Pork Satay with Lemon-Curry Rice,"['Cooking spray', '4 cooked pork chops, cut into 2-inch pieces', '1 large red onion, cut into wedges', '1/2 cup prepared teriyaki sauce', '1/4 cup sesame seeds', '4 cups cooked rice', '1 teaspoon curry powder', '1 teaspoon ground cumin', '1 teaspoon finely grated lemon zest', '1/2 cup reduced-sodium chicken broth', '1/3 cup golden raisins', '1/3 cup shelled pistachio nuts', '2 tablespoons chopped fresh cilantro', 'Salt', 'Freshly ground black pepper']"
https://www.foodnetwork.com/recipes/geoffrey-zakarian/singapore-sling-2585904,Singapore Sling,"['5 ounces gin, such as Plymouth', '2 ounces cherry liqueur', '2 ounces fresh pineapple juice\xa0', '1 ounce Benedictine\xa0', '1 ounce lemon juice\xa0']"
https://www.foodnetwork.com/recipes/tyler-florence/singapore-style-chili-crabs-recipe-1943838,Singapore-Style Chili Crabs,"['2 whole cooked Dungeness crabs', '1/4 cup tomato ketchup', '2 tablespoons hot chili paste', '2 tablespoons oyster sauce or Indonesian soy sauce', '2 tablespoons dark soy sauce or regular soy sauce', '1 tablespoon tamarind paste', '3 tablespoons peanut oil', '4 scallions, sliced thin', '1 (1-inch) piece fresh ginger, peeled and chopped', '4 cloves garlic, chopped', '1 serrano chile, chopped', '2 tablespoons chopped fresh cilantro leaves, plus more for garnish']"
https://www.foodnetwork.com/recipes/singapore-style-noodles-2118241,Singapore-Style Noodles,"['2 tablespoons groundnut oil (peanut)', '1 tablespoon freshly grated ginger', '1 red chile, seeded and finely chopped', '5 fresh shiitake mushrooms, sliced', '2 tablespoons ground turmeric', '3 1/2 ounces diced smoked bacon', '1 red bell pepper, seeded and sliced', '1 handful julienned carrot strips', '1 handful bean sprouts', '3 1/2 ounces cooked chicken breast, shredded', '9 ounces dried vermicelli rice noodles, pre-soaked in hot water for 10 minutes and drained', '1 teaspoon crushed dried chiles', '2 tablespoons light soy sauce', '2 tablespoons oyster sauce', '1 tablespoon clear rice vinegar or cider vinegar', '1 egg, beaten', 'Dash toasted sesame oil', '2 spring onions (green), sliced lengthwise']"
https://www.foodnetwork.com/recipes/singaporean-coffee-ribs-1961503,Singaporean Coffee Ribs,"['6 pieces prime pork ribs (about 1/2 pound per pork rib)', '2 egg whites', '2 1/2 oz. packets instant coffee mix', '3 tablespoons Asian oyster sauce.', '3 tablespoons cornstarch', '2 tablespoons sugar', ""2 red chilis, chopped (preferably, bird's eye chillies)"", '2 sprigs spring onions', '1/2 cup water', '2 tablespoons cinnamon powder for dusting', 'Vegetable oil, as needed for deep frying', 'Pinch salt']"
https://www.foodnetwork.com/recipes/singaporean-slaw-salad-with-salted-apricot-dressing-2010187,Singaporean Slaw Salad with Salted Apricot Dressing,"['1 Pickled Red Onion, recipe follows', '1 1/2 cups Salted Apricot Dressing, recipe follows', '2 green onions, both white and green parts, julienned', 'Vegetable oil, for deep frying', '1/2 taro root, peeled and julienned', '2 ounces rice vermicelli, broken into 3-inch pieces', '1 large English cucumber, julienned', '1 large carrot, julienned', '1 small jicama, peeled and julienned', '2 large roma tomatoes, peeled, seeded and thinly sliced', '4 teaspoons toasted sesame seeds', '6 teaspoons crushed roasted peanuts', '4 teaspoons edible flower petals', '4 teaspoons fennel seedlings', '4 teaspoons purple basil seedlings', '4 teaspoons daikon sprouts', '4 teaspoons fried shallots', '1 cup rice wine vinegar', '1 cup water', '1/2 teaspoon salt', '1/4 teaspoon black peppercorns', '1/4 teaspoon fennel seeds', '1 bay leaf', '1 sprig fresh thyme', '1 medium red onion, julienned', '1 cup salted apricot (ume) paste*', '1/2 cup rice wine vinegar', '1 teaspoon mirin', '1 teaspoon Dashi*', '1 1/2 tablespoons Onion Oil*', '3 tablespoons sugar', '1/2 tablespoon fresh ginger, peeled and coarsely chopped', '1/4 teaspoon salt']"
https://www.foodnetwork.com/recipes/sandra-lee/single-layer-birthday-cake-recipe-1950335,Single Layer Birthday Cake,"['1 (18.25-ounce) box chocolate cake mix (recommended: Betty Crocker)', '1/3 cup vegetable oil', '2 eggs', '2 1/2 teaspoons almond extract, divided', '1/2 cup white cranberry juice', '1 (16-ounce) can white frosting or 1 (16-ounce) can chocolate frosting', 'Colorful jimmies']"
https://www.foodnetwork.com/recipes/single-malt-scotch-martini-recipe-1908558,Single Malt Scotch Martini,"['3 ounces Oban scotch', '1/4-ounce Tio Pepe Fino Sherry', 'Lemon peel spiral']"
https://www.foodnetwork.com/recipes/single-malt-scotch-sabayon-recipe-1926781,Single Malt Scotch Sabayon,"['6 egg yolks', '1/3 cup sugar', '1/3 cup single malt scotch']"
https://www.foodnetwork.com/recipes/sinless-sangria-1961744,Sinless Sangria,"['1 liter sparkling white grape juice, chilled', '1 cup cranberry juice', '1 cup orange juice', '1/4 cup fresh lime juice', '2 cups assorted citrus fruit ( oranges, lemons, limes), thinly sliced', '1/2 cup fresh strawberries, sliced', 'Fresh mint sprigs, for garnish']"
https://www.foodnetwork.com/recipes/sip-n-bite-rice-pudding-recipe-2107816,Sip 'N Bite Rice Pudding,"['1 gallon whole milk', ""1 cup long-grain rice, such as Uncle Ben's"", '2 cups sugar', '1 1/2 teaspoons vanilla extract', '6 eggs', 'Cinnamon, for sprinkling']"
https://www.foodnetwork.com/recipes/sir-winstons-beef-phyllo-recipe2-1910203,Sir Winston's Beef Phyllo,"['1 1/2 pounds beef tenderloin', '2 tablespoons Duxelles, recipe follows', '5 sheets phyllo', '1 1/2 tablespoons olive oil', 'Merlot sauce, recipe follows', '1 ounce butter', '3 tablespoons chopped mushrooms', '1 teaspoon chopped shallots', 'Herbs', '1 tablespoon Chardonnay', '1/2 tablespoon brandy', '3 tablespoons foie gras', '1 ounce butter', '2 cloves garlic, smashed', '1 small shallot, minced', '2 tablespoons chopped fresh herbs (whatever is handy: chives, tarragon, chervil, parsley, etc.)', '2 tablespoons Merlot', '1 cup veal stock']"
https://www.foodnetwork.com/recipes/rachael-ray/sirloin-beef-burgundy-boeuf-bourguignon-recipe2-1941635,Sirloin Beef Burgundy: Boeuf Bourguignon,"['3 slices bacon, chopped', '3 tablespoons unsalted butter, divided', '16 white mushrooms, medium in size, wiped with damp cloth to clean, thinly sliced', 'Salt and pepper', '1 cup frozen pearl onions, defrosted and drained', '2 pounds lean sirloin, 1-inch thick, trimmed and cubed into 1 inch pieces', '3 tablespoons all-purpose flour', '1 cup burgundy wine', '1 1/2 cups store bought beef stock', 'Bouquet of 3 or 4 sprigs each sage and fresh thyme, tied with kitchen string', '12 ounces wide egg noodles, cooked to package directions', '2 tablespoons unsalted butter, cut into small pieces', '1/4 cup chopped fresh parsley leaves, 2 handfuls', '12 blades fresh chives, snipped or finely chopped']"
https://www.foodnetwork.com/recipes/rachael-ray/sirloin-beef-burgundy-boeuf-bourguignon-recipe-1956390,Sirloin Beef Burgundy: Boeuf Bourguignon,"['3 slices bacon, chopped', '3 tablespoons butter, divided', '16 white mushrooms, medium in size, wiped with damp cloth to clean, thinly sliced', '1 cup frozen pearl onions, defrosted and drained', 'Salt and pepper', '2 pounds lean sirloin, 1-inch thick, trimmed and cubed into 1-inch pieces', '3 tablespoons flour', '1 cup burgundy wine', '1 1/2 cups store-bought beef stock', 'Bouquet of 3 or 4 sprigs each sage and fresh thyme, tied with kitchen string', '12 ounces wide egg noodles, cooked to package directions', '2 tablespoons butter, cut into small pieces', '1/4 cup chopped fresh parsley leaves, 2 handfuls', '12 blades fresh chives, snipped or finely chopped']"
https://www.foodnetwork.com/recipes/rachael-ray/sirloin-bourguignonne-burgers-and-mixed-greens-with-tarragon-vinaigrette-recipe-1914892,Sirloin Bourguignonne Burgers and Mixed Greens with Tarragon Vinaigrette,"['1 1/3 pounds ground sirloin', '1/2 cup red burgundy wine', '3 tablespoons fresh thyme leaves, chopped', '1 large shallot, finely chopped', '1 tablespoon steak seasoning blend, such as McCormick, or salt and black pepper, to taste', 'Extra-virgin olive oil, for drizzling', '4 crusty kaiser rolls, split and toasted', '1/2 pound mousse style pate, about a 1-inch slice -- pates are available near specialty cheeses in large markets', '8 cornichon pickles or baby gherkins, thinly sliced lengthwise', '8 pieces red leaf lettuce', 'Grainy mustard or Dijon style mustard, to spread on buns', 'Portobello Mushroom ""Fries"", recipe follows', '1 sack mixed baby greens, about 6 cups', '4 scallions, thinly sliced on an angle', '3 tablespoons chopped fresh tarragon leaves', '1 rounded teaspoon grain or Dijon style mustard', '1 tablespoon white wine vinegar, 3 splashes', '1/4 cup extra-virgin olive oil, eyeball it', 'Salt and pepper']"
https://www.foodnetwork.com/recipes/rachael-ray/sirloin-burgers-on-bed-of-lettuce-with-grilled-shrimp-and-horseradish-chili-sauce-recipe-1942767,Sirloin Burgers on Bed of Lettuce with Grilled Shrimp and Horseradish Chili Sauce,"['1 1/2 pounds ground sirloin', '1 large shallot, finely chopped', '2 tablespoons fresh thyme leaves, chopped', '1 tablespoon Worcestershire sauce', '1 teaspoon smoked Hungarian paprika or 2 teaspoons ground cumin – eyeball it', '2 teaspoons grill seasoning (recommended: Montreal Steak Seasoning by McCormick) or coarse salt and black pepper', '8 jumbo peeled, deveined shrimp, 6 to 8 count', 'Extra-virgin olive oil, for drizzling', '1 tablespoon chopped parsley leaves', '1 lemon, zested', '2 cloves garlic, chopped', '2 rounded tablespoons prepared horseradish', '1 cup chili sauce', '1/2 head iceberg lettuce, cored and quartered']"
https://www.foodnetwork.com/recipes/rachael-ray/sirloin-burgers-with-balsamic-mayo-mushrooms-and-swiss-recipe-1940346,"Sirloin Burgers with Balsamic Mayo, Mushrooms and Swiss","['1/4 cup chopped onion', '1 1/3 pounds ground sirloin, 90 percent lean', '1 tablespoon Worcestershire sauce, eyeball the amount', 'Steak Seasoning Blend or, coarse salt and pepper, preferred brand McCormick Montreal Steak Seasoning', 'Extra-virgin olive oil, for drizzling plus 1 tablespoon, 1 turn of the pan in a slow stream', '4 crusty rolls, split', '4 portobello mushrooms, thinly sliced', 'Coarse salt and pepper', '4 slices Swiss cheese', '3 tablespoons aged Balsamic vinegar, eyeball the amount', '1/2 cup mayonnaise or reduced fat mayonnaise', 'Coarse black pepper', '1/4 pound baby spinach', '2 vine ripe tomatoes, sliced', '2 scallions, chopped', '4 romaine leaves, optional']"
https://www.foodnetwork.com/recipes/robert-irvine/sirloin-cheese-burgers-and-fries-recipe-2125896,Sirloin Cheese Burgers and Fries,"['3 large Idaho potatoes', '8 cups vegetable oil', '1 teaspoon ground black pepper', 'Salt and freshly ground black pepper\xa0', 'Salt and freshly ground black pepper', '3 pounds ground sirloin (80/20 or 75/25 blend)', '1 teaspoon sea salt', '2 tablespoons grapeseed oil', '6 slices provolone cheese', '3 tablespoons butter', '6 buns of choice, 4 to 5 inches big', '6 romaine lettuce hearts, center crisp sections, leaves washed', '2 whole tomatoes, sliced 1/2-inch thick', '6 center-cut solid onion rings']"
